Job_ID,Job_Title,Experience_Level,Years_Experience_Required,Company,Industry,Location,Remote,Employment_Type,Required_Skills,Company_Size,Salary_USD,Applicants_Count,Date_Posted
JOB02373,Data Engineer,Mid,3.0,Novacore AI,Technology,"Sydney, Australia",No,Full-time,"PyTorch, SQL, Machine Learning, Python",201-1000,91500.0,57,2026-02-28
JOB02374,NLP Engineer,Mid,3.0,Nexora AI,Healthcare,"Bengaluru, India",No,Full-time,"SQL, Python, Power BI",1-50,47500.0,36,2026-01-05
JOB02375,Data Analyst,Entry,0.0,Orbital Systems,Education,"Berlin, Germany",No,Contract,"Data Visualization, SQL, Python, Tableau",1001-5000,49500.0,18,2026-04-25
JOB02376,Head of Analytics,Manager,10.0,Silverline AI,Automotive,"Bengaluru, India",No,Contract,"AWS, A/B Testing, Generative AI, SQL",201-1000,119000.0,56,2025-07-09
JOB02378,ML Engineer I,Entry,0.0,Clearline Systems,Automotive,Remote,Yes,Full-time,"Data Visualization, Excel, Python, Tableau, Statistics, Airflow",1-50,74000.0,27,2026-05-09
JOB02380,AI Research Assistant,Entry,0.0,Northstar Labs,Finance,Singapore,Yes,Full-time,"Data Visualization, Tableau, Python, Computer Vision",1001-5000,65500.0,89,2026-03-16
JOB02381,ML Engineer I,Entry,0.0,Orbital Systems,E-commerce,"Dublin, Ireland",Yes,Full-time,"Excel, Tableau, Statistics, Python, Data Visualization",1-50,67000.0,90,2025-12-06
JOB02382,BI Analyst,Entry,0.0,Skyline Data Co,Automotive,"Dublin, Ireland",Yes,Full-time,"Excel, Tableau, Data Visualization, Python",51-200,71500.0,51,2026-05-30
JOB02383,Staff AI Engineer,Senior,6.0,Meridian Software,Finance,Remote,Yes,Full-time,"Kubernetes, Generative AI, Machine Learning",5000+,196000.0,134,2025-10-25
JOB02384,Junior Data Scientist,Entry,0.0,Ironpeak Tech,Manufacturing,"London, UK",No,Full-time,"Data Visualization, Excel, Statistics, Tableau",1001-5000,80000.0,80,2026-02-24
JOB02385,BI Analyst,Entry,0.0,Atlas Intelligence,Manufacturing,"London, UK",No,Contract,"SQL, Data Visualization, Excel, Tableau, Statistics",201-1000,75500.0,51,2025-11-23
JOB02386,AI Engineer,Mid,3.0,Bluewave Tech,Telecommunications,"Austin, USA",No,Full-time,"Power BI, NLP, PyTorch",201-1000,96000.0,44,2026-02-13
JOB02387,Senior ML Engineer,Senior,6.0,Corelytics,Education,"San Francisco, USA",No,Full-time,"Deep Learning, NLP, Machine Learning, LLMs, Kubernetes",5000+,228500.0,27,2025-11-18
JOB02388,Analytics Engineer,Mid,3.0,Atlas Intelligence,E-commerce,"Toronto, Canada",Yes,Full-time,"Python, PyTorch, SQL, AWS",51-200,109000.0,52,2026-02-04
JOB02389,Analytics Engineer,Mid,3.0,Northstar Labs,Healthcare,"Dublin, Ireland",No,Full-time,"PyTorch, Deep Learning, TensorFlow, Spark",201-1000,120000.0,51,2026-06-06
JOB02390,Analytics Engineer,Mid,3.0,Novacore AI,Healthcare,"San Francisco, USA",No,Full-time,"PyTorch, Spark, Power BI, SQL",1-50,134000.0,76,2026-03-20
JOB02391,Data Engineer,Mid,3.0,Clearline Systems,Consulting,"Berlin, Germany",No,Full-time,"SQL, Spark, Power BI, PyTorch, Deep Learning",201-1000,78500.0,32,2025-12-30
JOB02392,Data Engineer,Mid,3.0,Northstar Labs,Healthcare,"Sydney, Australia",No,Full-time,"Power BI, Deep Learning, Machine Learning, Spark, TensorFlow, Computer Vision",5000+,113000.0,16,2025-09-15
JOB02393,Machine Learning Engineer,Mid,3.0,Ironpeak Tech,E-commerce,"Sydney, Australia",Yes,Full-time,"Deep Learning, Machine Learning, Python, PyTorch, NLP",201-1000,132000.0,62,2026-02-24
JOB02394,Data Engineer,Mid,3.0,Bluewave Tech,Manufacturing,"Dublin, Ireland",No,Full-time,"TensorFlow, Python, AWS",201-1000,114000.0,53,2026-04-13
JOB02395,Senior ML Engineer,Senior,6.0,Fusion Analytics,Finance,"New York, USA",No,Full-time,"LLMs, Generative AI, AWS, NLP",201-1000,233000.0,27,2025-12-29
JOB02396,AI Engineer,Mid,3.0,Meridian Software,Education,"New York, USA",No,Full-time,"Power BI, Spark, Python",51-200,135000.0,19,2025-09-14
JOB02397,Principal Data Scientist,Senior,6.0,Bluewave Tech,Healthcare,Singapore,Yes,Full-time,"Azure, AWS, Generative AI, Data Visualization",1-50,171500.0,1,2026-06-01
JOB02398,Lead Data Engineer,Senior,6.0,Meridian Software,Education,"Bengaluru, India",No,Full-time,"Computer Vision, Kubernetes, NLP, LLMs, Machine Learning",51-200,67000.0,101,2026-04-01
JOB02399,Data Engineer,Mid,3.0,Pulse Robotics,Gaming,"Austin, USA",Yes,Full-time,"PyTorch, SQL, AWS, Power BI, GCP",1001-5000,123000.0,101,2025-07-21
JOB02400,Senior ML Engineer,Senior,6.0,Bluewave Tech,Manufacturing,"Sydney, Australia",No,Full-time,"Generative AI, LLMs, GCP, Data Visualization",201-1000,156000.0,74,2026-01-08
JOB02401,Senior Data Scientist,Senior,6.0,Vertex Analytics,Automotive,"Berlin, Germany",No,Full-time,"Azure, Computer Vision, Kubernetes, GCP",5000+,174500.0,103,2026-03-25
JOB02402,Data Science Manager,Manager,10.0,Meridian Software,Finance,"Dublin, Ireland",No,Contract,"MLOps, A/B Testing, AWS",201-1000,187000.0,38,2026-01-23
JOB02403,NLP Engineer,Mid,3.0,Clearline Systems,Automotive,"Dublin, Ireland",No,Contract,"TensorFlow, AWS, Deep Learning, SQL, Machine Learning",51-200,130500.0,13,2026-02-20
JOB02404,Data Engineer,Mid,3.0,Quantum Insight,Consulting,"New York, USA",No,Full-time,"Spark, Power BI, Python, PyTorch, AWS",201-1000,159000.0,45,2025-11-16
JOB02405,ML Engineer I,Entry,0.0,Nexora AI,E-commerce,"London, UK",No,Full-time,"SQL, Tableau, Statistics, Data Visualization, Python",5000+,72000.0,50,2025-11-24
JOB02406,Lead Data Engineer,Senior,6.0,Clearline Systems,Education,"New York, USA",No,Contract,"GCP, NLP, Computer Vision, Deep Learning, SQL",51-200,225000.0,7,2025-07-15
JOB02407,ML Engineer I,Entry,0.0,Pulse Robotics,Consulting,"Dublin, Ireland",No,Full-time,"Excel, Python, SQL",5000+,55500.0,29,2026-01-18
JOB02408,ML Engineer I,Entry,0.0,Horizon Cloud,Education,"Bengaluru, India",No,Full-time,"Excel, Statistics, Data Visualization",51-200,28000.0,102,2025-12-21
JOB02409,Machine Learning Engineer,Mid,3.0,Northstar Labs,Healthcare,"London, UK",Yes,Full-time,"Power BI, Spark, Machine Learning, Python",1-50,124000.0,38,2026-05-17
JOB02410,Lead Data Engineer,Senior,6.0,Atlas Intelligence,Automotive,"London, UK",No,Part-time,"NLP, LLMs, Generative AI, Deep Learning, MLOps",1-50,215000.0,36,2026-01-19
JOB02411,Data Engineer I,Entry,0.0,Atlas Intelligence,E-commerce,"New York, USA",No,Contract,"Data Visualization, Tableau, Python, R",1001-5000,68500.0,51,2025-11-19
JOB02412,AI Engineer,Mid,3.0,Zenith Data Group,Telecommunications,"Toronto, Canada",No,Full-time,"TensorFlow, SQL, Python",1001-5000,100500.0,98,2026-06-13
JOB02413,Data Scientist,Mid,3.0,Northstar Labs,E-commerce,"San Francisco, USA",Yes,Full-time,"Spark, AWS, NLP",1001-5000,146500.0,58,2025-10-16
JOB02414,Data Engineer,Mid,3.0,Corelytics,E-commerce,Remote,Yes,Full-time,"Spark, Power BI, AWS, NLP",5000+,125500.0,20,2026-06-25
JOB02415,Head of Analytics,Manager,10.0,DataForge,Finance,Singapore,No,Full-time,"MLOps, LLMs, Generative AI, AWS",5000+,312000.0,54,2025-10-01
JOB02416,ML Engineer I,Entry,0.0,Bluewave Tech,Healthcare,"Toronto, Canada",No,Full-time,"SQL, Python, Excel",1001-5000,67000.0,25,2025-11-10
JOB02417,Computer Vision Engineer,Mid,3.0,Meridian Software,E-commerce,"Toronto, Canada",No,Full-time,"Spark, PyTorch, TensorFlow, Power BI, Deep Learning, Python",5000+,125000.0,103,2025-10-03
JOB02418,Data Analyst,Entry,0.0,Quantum Insight,Telecommunications,"Toronto, Canada",No,Full-time,"Python, Tableau, SQL, Statistics, Data Visualization, Machine Learning",1-50,54500.0,44,2025-07-12
JOB02419,AI Research Assistant,Entry,0.0,Zenith Data Group,Education,"London, UK",No,Full-time,"Excel, Python, SQL, Tableau, Docker",51-200,85500.0,26,2026-01-27
JOB02420,Senior Data Scientist,Senior,6.0,Zenith Data Group,Automotive,"Dublin, Ireland",No,Full-time,"Machine Learning, Deep Learning, Computer Vision, NLP, LLMs",51-200,170000.0,55,2025-09-28
JOB02421,BI Analyst,Entry,0.0,Quantum Insight,Gaming,Singapore,No,Full-time,"Excel, Python, Data Visualization, SQL, Statistics",1001-5000,68500.0,54,2025-10-22
JOB02422,AI Research Scientist,Senior,6.0,Northstar Labs,Telecommunications,"Toronto, Canada",No,Full-time,"MLOps, Deep Learning, GCP, AWS, Azure",5000+,159500.0,62,2025-08-01
JOB02423,Data Analyst,Entry,0.0,Ironpeak Tech,Technology,"Berlin, Germany",No,Full-time,"Tableau, SQL, Python, Excel, Data Visualization, TensorFlow",201-1000,71000.0,117,2026-07-08
JOB02424,AI Research Scientist,Senior,6.0,Atlas Intelligence,Technology,"Berlin, Germany",No,Contract,"MLOps, Kubernetes, Generative AI, NLP",51-200,170000.0,34,2026-05-13
JOB02425,Data Scientist,Mid,3.0,Meridian Software,Automotive,"Sydney, Australia",Yes,Full-time,"Deep Learning, PyTorch, SQL, Python",201-1000,135500.0,23,2025-07-14
JOB02426,AI Research Scientist,Senior,6.0,Quantum Insight,Finance,"Sydney, Australia",No,Full-time,"AWS, GCP, NLP, LLMs, Computer Vision, Generative AI",1001-5000,145000.0,35,2026-07-08
JOB02427,Junior Data Scientist,Entry,0.0,Atlas Intelligence,Education,"Toronto, Canada",Yes,Full-time,"Data Visualization, Excel, SQL, Tableau, Python",201-1000,61500.0,78,2025-11-03
JOB02428,Principal Data Scientist,Senior,6.0,Bright Path AI,Finance,"Toronto, Canada",No,Full-time,"Computer Vision, MLOps, AWS",1001-5000,170000.0,45,2026-02-11
JOB02429,Computer Vision Engineer,Mid,3.0,Nexora AI,Automotive,"New York, USA",No,Contract,"NLP, PyTorch, Deep Learning, Python, Machine Learning, Azure",51-200,131500.0,52,2025-07-01
JOB02430,AI Research Assistant,Entry,0.0,Novacore AI,Education,"Sydney, Australia",No,Full-time,"SQL, Statistics, Python, Excel, Data Visualization",5000+,63500.0,10,2026-01-24
JOB02431,Analytics Engineer,Mid,3.0,Skyline Data Co,Telecommunications,"Dublin, Ireland",Yes,Full-time,"AWS, Power BI, TensorFlow, Spark, A/B Testing",1-50,105500.0,69,2025-11-27
JOB02432,Data Analyst,Entry,0.0,Bluewave Tech,Consulting,"Austin, USA",Yes,Part-time,"Data Visualization, Statistics, Python, SQL, Excel, NLP",51-200,58500.0,94,2026-02-17
JOB02433,Senior ML Engineer,Senior,6.0,Atlas Intelligence,Manufacturing,"Bengaluru, India",No,Full-time,"Deep Learning, Generative AI, GCP, Azure",1-50,88500.0,98,2025-09-09
JOB02434,Data Engineer,Mid,3.0,Bright Path AI,Healthcare,"Toronto, Canada",No,Part-time,"Spark, SQL, PyTorch, Deep Learning, Power BI",1001-5000,112500.0,29,2025-08-08
JOB02435,BI Analyst,Entry,0.0,Ironpeak Tech,Technology,"Toronto, Canada",No,Full-time,"Data Visualization, Tableau, Excel, SQL, Python",1-50,75000.0,35,2025-07-27
JOB02436,ML Engineer I,Entry,0.0,Quantum Insight,Telecommunications,"Bengaluru, India",No,Full-time,"Tableau, Python, Excel, Data Visualization",51-200,29000.0,58,2026-04-14
JOB02437,Junior Data Scientist,Entry,0.0,Silverline AI,E-commerce,"Toronto, Canada",Yes,Full-time,"Tableau, Python, Data Visualization",201-1000,74000.0,199,2026-06-24
JOB02438,ML Engineer I,Entry,0.0,Novacore AI,Consulting,"London, UK",No,Full-time,"Python, SQL, Data Visualization, Tableau, Excel",201-1000,80000.0,20,2026-05-08
JOB02439,VP of Machine Learning,Manager,10.0,Bluewave Tech,Healthcare,"Austin, USA",Yes,Full-time,"GCP, LLMs, AWS, Generative AI, A/B Testing",51-200,301000.0,43,2026-04-26
JOB02440,Computer Vision Engineer,Mid,3.0,Ironpeak Tech,Gaming,"Bengaluru, India",Yes,Full-time,"PyTorch, Deep Learning, TensorFlow, NLP, Python",5000+,62500.0,35,2026-04-02
JOB02441,Data Scientist,Mid,3.0,Nexora AI,E-commerce,"Dublin, Ireland",No,Full-time,"PyTorch, AWS, Python",201-1000,108500.0,58,2026-04-10
JOB02442,VP of Machine Learning,Manager,10.0,Novacore AI,Education,Singapore,Yes,Full-time,"Statistics, MLOps, Generative AI, GCP",201-1000,260500.0,44,2026-07-15
JOB02443,Senior Data Scientist,Senior,6.0,Bright Path AI,Telecommunications,"Toronto, Canada",No,Full-time,"Kubernetes, MLOps, NLP, GCP, Airflow",1-50,145500.0,12,2025-12-30
JOB02444,Data Scientist,Mid,3.0,Fusion Analytics,Education,"San Francisco, USA",No,Full-time,"NLP, TensorFlow, Python, Spark, Statistics",201-1000,137000.0,2,2025-10-11
JOB02445,AI Engineer,Mid,3.0,Quantum Insight,E-commerce,"Berlin, Germany",No,Full-time,"Deep Learning, SQL, Spark",201-1000,111000.0,94,2026-03-26
JOB02446,ML Engineer I,Entry,0.0,Ironpeak Tech,Telecommunications,"San Francisco, USA",Yes,Full-time,"Statistics, Tableau, Python",51-200,113000.0,74,2025-10-14
JOB02447,NLP Engineer,Mid,3.0,Northstar Labs,Manufacturing,"Sydney, Australia",No,Full-time,"Spark, Python, AWS",51-200,92000.0,72,2025-11-11
JOB02448,Data Engineer I,Entry,0.0,Quantum Insight,E-commerce,"New York, USA",No,Full-time,"Tableau, Excel, Statistics, Python, NLP",201-1000,97500.0,14,2026-04-26
JOB02449,Senior Data Scientist,Senior,6.0,Fusion Analytics,Automotive,"Berlin, Germany",No,Full-time,"GCP, Computer Vision, Azure, LLMs, Deep Learning",1001-5000,164000.0,18,2025-12-18
JOB02450,Machine Learning Engineer,Mid,3.0,Skyline Data Co,Technology,"Sydney, Australia",Yes,Contract,"Power BI, Python, SQL, TensorFlow, Data Visualization",201-1000,97500.0,19,2026-04-27
JOB02451,NLP Engineer,Mid,3.0,DataForge,Healthcare,"Sydney, Australia",No,Full-time,"Deep Learning, Power BI, TensorFlow, Machine Learning, PyTorch",1001-5000,115500.0,9,2026-06-05
JOB02452,VP of Machine Learning,Manager,10.0,Corelytics,Consulting,"New York, USA",Yes,Full-time,"LLMs, Statistics, AWS, GCP, A/B Testing",1001-5000,346000.0,18,2026-04-02
JOB02453,ML Engineer I,Entry,0.0,Zenith Data Group,Consulting,Remote,Yes,Full-time,"SQL, Python, Tableau, Data Visualization",1001-5000,74000.0,27,2026-02-20
JOB02454,Lead Data Engineer,Senior,6.0,Ironpeak Tech,Technology,"Bengaluru, India",No,Full-time,"Computer Vision, Deep Learning, NLP",1001-5000,64500.0,110,2025-07-20
JOB02455,Staff AI Engineer,Senior,6.0,Corelytics,Technology,"Berlin, Germany",Yes,Full-time,"MLOps, Generative AI, AWS, Deep Learning, Computer Vision",201-1000,135000.0,42,2026-02-17
JOB02456,Analytics Engineer,Mid,3.0,Vertex Analytics,Finance,"London, UK",No,Full-time,"NLP, SQL, TensorFlow, PyTorch, Python",201-1000,146500.0,36,2026-01-12
JOB02457,Computer Vision Engineer,Mid,3.0,Silverline AI,Consulting,"New York, USA",Yes,Full-time,"PyTorch, Python, NLP, Machine Learning, AWS",5000+,130500.0,53,2026-07-02
JOB02458,Lead Data Engineer,Senior,6.0,DataForge,Finance,"New York, USA",Yes,Full-time,"GCP, Deep Learning, NLP, Azure, Kubernetes",201-1000,205000.0,228,2026-06-06
JOB02459,NLP Engineer,Mid,3.0,Nexora AI,Telecommunications,"San Francisco, USA",No,Full-time,"AWS, SQL, TensorFlow",5000+,148500.0,84,2025-12-19
JOB02460,Principal Data Scientist,Senior,6.0,Ironpeak Tech,Gaming,"Austin, USA",No,Full-time,"Computer Vision, GCP, Machine Learning, Azure, Excel",1-50,178000.0,17,2025-11-16
JOB02461,Data Engineer I,Entry,0.0,Nexora AI,Automotive,"Austin, USA",Yes,Full-time,"Data Visualization, Python, Tableau, Excel",5000+,88500.0,59,2025-10-23
JOB02462,Machine Learning Engineer,Mid,3.0,DataForge,Technology,Remote,Yes,Full-time,"PyTorch, Deep Learning, NLP",51-200,110000.0,57,2026-03-09
JOB02463,Junior Data Scientist,Entry,0.0,Quantum Insight,Finance,"Austin, USA",No,Contract,"SQL, Statistics, Data Visualization, Excel, Spark",51-200,73500.0,141,2026-03-19
JOB02464,Machine Learning Engineer,Mid,3.0,Meridian Software,Consulting,"Sydney, Australia",No,Full-time,"SQL, AWS, Power BI, Deep Learning, PyTorch",1001-5000,94000.0,44,2026-02-14
JOB02465,BI Analyst,Entry,0.0,Nexora AI,Technology,"Dublin, Ireland",No,Full-time,"Statistics, SQL, Excel, Machine Learning",201-1000,65500.0,23,2026-02-02
JOB02466,Junior Data Scientist,Entry,0.0,Nexora AI,Manufacturing,"New York, USA",No,Full-time,"Data Visualization, Tableau, Excel, SQL",201-1000,90000.0,10,2025-11-01
JOB02467,Director of Data Science,Manager,10.0,Novacore AI,Finance,"Sydney, Australia",No,Contract,"MLOps, Statistics, GCP",51-200,200500.0,95,2025-09-13
JOB02468,Data Analyst,Entry,0.0,Novacore AI,Gaming,"Austin, USA",Yes,Full-time,"Data Visualization, SQL, Excel, Statistics",1001-5000,61500.0,102,2025-08-29
JOB02469,Senior ML Engineer,Senior,6.0,Fusion Analytics,Gaming,"New York, USA",Yes,Full-time,"LLMs, Azure, Deep Learning, Machine Learning",201-1000,176500.0,36,2025-12-30
JOB02470,NLP Engineer,Mid,3.0,Orbital Systems,Automotive,"London, UK",No,Full-time,"Python, NLP, Spark",201-1000,122000.0,66,2026-04-01
JOB02471,Principal Data Scientist,Senior,6.0,Horizon Cloud,Gaming,"Berlin, Germany",No,Full-time,"Computer Vision, Deep Learning, NLP, Machine Learning",1-50,122000.0,28,2026-03-25
JOB02472,Data Analyst,Entry,0.0,Fusion Analytics,Healthcare,"San Francisco, USA",No,Full-time,"Statistics, Tableau, Python",1001-5000,115000.0,97,2025-11-04
JOB02473,ML Engineer I,Entry,0.0,DataForge,Manufacturing,Singapore,No,Full-time,"SQL, Excel, Python, Data Visualization, Tableau",5000+,79500.0,91,2025-10-10
JOB02474,Staff AI Engineer,Senior,6.0,DataForge,Automotive,"Austin, USA",No,Full-time,"Kubernetes, Azure, MLOps, Machine Learning",201-1000,163500.0,44,2026-02-02
JOB02475,Senior ML Engineer,Senior,6.0,Nexora AI,E-commerce,"Sydney, Australia",Yes,Full-time,"Deep Learning, Computer Vision, Azure, Excel",201-1000,195500.0,71,2025-10-12
JOB02477,AI Engineer,Mid,3.0,Bright Path AI,Gaming,"Austin, USA",Yes,Full-time,"Deep Learning, Machine Learning, TensorFlow",5000+,119000.0,12,2026-01-14
JOB02478,Junior Data Scientist,Entry,0.0,Zenith Data Group,Manufacturing,"Austin, USA",No,Full-time,"Excel, Python, Tableau, SQL, LLMs",51-200,82000.0,55,2026-01-28
JOB02479,Data Engineer I,Entry,0.0,Bluewave Tech,Gaming,Singapore,Yes,Full-time,"Python, Tableau, SQL, Excel, Statistics",201-1000,62000.0,2,2026-05-23
JOB02480,Data Analyst,Entry,0.0,Bright Path AI,E-commerce,"Toronto, Canada",Yes,Part-time,"Data Visualization, Statistics, Python, SQL",51-200,78000.0,69,2025-10-16
JOB02483,BI Analyst,Entry,0.0,Vertex Analytics,Manufacturing,"Sydney, Australia",Yes,Full-time,"SQL, Statistics, Tableau",51-200,73500.0,72,2026-05-18
JOB02484,NLP Engineer,Mid,3.0,Skyline Data Co,Consulting,"Berlin, Germany",No,Full-time,"Machine Learning, Deep Learning, NLP, AWS, PyTorch",1-50,87000.0,20,2025-09-05
JOB02485,Machine Learning Engineer,Mid,3.0,Zenith Data Group,Manufacturing,"London, UK",Yes,Full-time,"SQL, AWS, NLP",5000+,126000.0,11,2025-10-22
JOB02486,Principal Data Scientist,Senior,6.0,Fusion Analytics,Healthcare,"London, UK",Yes,Full-time,"Computer Vision, Generative AI, GCP, NLP, Kubernetes",5000+,176000.0,56,2025-08-12
JOB02488,Senior ML Engineer,Senior,6.0,Atlas Intelligence,Finance,"Austin, USA",No,Full-time,"Machine Learning, LLMs, Kubernetes, Deep Learning, R",51-200,153500.0,25,2026-02-04
JOB02489,Head of Analytics,Manager,10.0,Meridian Software,Telecommunications,"Sydney, Australia",Yes,Full-time,"Generative AI, Statistics, AWS, LLMs",1-50,232500.0,53,2026-03-11
JOB02490,AI Research Scientist,Senior,6.0,Ironpeak Tech,E-commerce,"Dublin, Ireland",No,Full-time,"Machine Learning, GCP, AWS, Azure",201-1000,167000.0,65,2025-08-26
JOB02491,Data Engineer,Mid,3.0,Quantum Insight,Consulting,"San Francisco, USA",Yes,Full-time,"TensorFlow, NLP, SQL, Spark",5000+,126500.0,161,2025-07-17
JOB02492,Senior Data Scientist,Senior,6.0,Skyline Data Co,Manufacturing,Remote,Yes,Full-time,"GCP, NLP, LLMs, Azure, AWS",201-1000,174000.0,8,2026-04-09
JOB02493,Data Engineer I,Entry,0.0,Vertex Analytics,Consulting,Remote,Yes,Full-time,"Data Visualization, SQL, Excel, Python",201-1000,59000.0,44,2025-12-09
JOB02494,Data Analyst,Entry,0.0,Bright Path AI,Education,"Dublin, Ireland",Yes,Full-time,"Statistics, Excel, SQL, Deep Learning",1-50,85000.0,60,2025-11-29
JOB02495,Data Analyst,Entry,0.0,Nexora AI,Healthcare,"Toronto, Canada",No,Full-time,"SQL, Excel, Python, Tableau",51-200,57000.0,30,2025-08-03
JOB02496,AI Research Assistant,Entry,0.0,Skyline Data Co,Telecommunications,"Toronto, Canada",Yes,Full-time,"Statistics, Python, Tableau, Data Visualization",1-50,63000.0,14,2025-08-21
JOB02497,Junior Data Scientist,Entry,0.0,Nexora AI,Gaming,"San Francisco, USA",No,Full-time,"Data Visualization, Statistics, Excel",51-200,110500.0,17,2025-08-04
JOB02498,Data Scientist,Mid,3.0,Bright Path AI,E-commerce,Singapore,No,Full-time,"AWS, TensorFlow, Machine Learning",51-200,111500.0,39,2025-11-17
JOB02499,Head of AI,Manager,10.0,Meridian Software,E-commerce,"London, UK",No,Full-time,"Statistics, A/B Testing, LLMs, MLOps, Generative AI",201-1000,273000.0,50,2026-01-21
JOB02500,Data Analyst,Entry,0.0,Fusion Analytics,Education,"Sydney, Australia",No,Full-time,"Statistics, SQL, Data Visualization, Excel",1001-5000,55500.0,21,2025-12-30
JOB02501,Senior Data Scientist,Senior,6.0,Corelytics,Healthcare,"Bengaluru, India",Yes,Full-time,"LLMs, AWS, Generative AI",51-200,63500.0,12,2026-07-03
